provider_id,city_id,week,cost_base,licensed,insured,schedule_slots_n,matches,revenue,profit,inbox,responded
city000_p008,city000,1,115.26,1,1,13,0,0.0,0.0,22,20
city000_p009,city000,1,199.65,1,1,13,0,0.0,0.0,21,21
city000_p010,city000,1,157.2,1,0,13,1,167.388,27.711,7,7
city000_p011,city000,1,159.47,1,1,13,1,391.782,93.679,16,15
city000_p012,city000,1,152.82,1,1,13,1,241.6,58.136,17,14
city000_p013,city000,1,264.49,1,1,13,0,0.0,0.0,15,15
city000_p014,city000,1,158.52,1,0,13,1,224.692,53.595,4,4
city000_p015,city000,1,175.96,1,1,13,2,536.222,107.707,21,21
city000_p016,city000,1,135.0,1,1,13,0,0.0,0.0,22,21
city000_p017,city000,1,148.01,1,1,13,0,0.0,0.0,22,22
city000_p018,city000,1,187.12,1,1,13,0,0.0,0.0,21,20
city000_p019,city000,1,141.54,1,1,13,0,0.0,0.0,20,20
city000_p020,city000,1,185.65,1,0,13,0,0.0,0.0,8,8
city000_p021,city000,1,268.1,1,1,13,0,0.0,0.0,21,21
city000_p022,city000,1,149.02,0,1,13,0,0.0,0.0,11,11
city000_p023,city000,1,154.47,1,1,13,1,197.115,53.758,14,14
city000_p024,city000,1,225.67,1,1,13,0,0.0,0.0,18,18
city000_p025,city000,1,410.56,1,0,13,0,0.0,0.0,12,12
city000_p026,city000,1,183.36,1,1,13,2,517.848,94.884,20,20
city000_p027,city000,1,225.77,1,1,13,0,0.0,0.0,23,23
city000_p028,city000,1,249.7,1,1,13,0,0.0,0.0,17,14
city000_p029,city000,1,201.72,1,1,13,0,0.0,0.0,17,17
city000_p030,city000,1,152.6,1,1,13,1,211.893,75.746,11,11
city000_p031,city000,1,124.21,1,0,13,0,0.0,0.0,6,4
city000_p032,city000,1,177.12,1,1,13,0,0.0,0.0,14,14
city000_p033,city000,1,221.63,1,0,13,0,0.0,0.0,3,3
city000_p034,city000,1,187.73,1,1,13,1,262.154,48.947,22,18
city000_p035,city000,1,181.06,1,1,13,0,0.0,0.0,21,19
city000_p036,city000,1,214.77,0,1,13,0,0.0,0.0,7,7
city000_p037,city000,1,275.41,1,0,13,0,0.0,0.0,2,2
city000_p038,city000,1,181.39,1,0,13,0,0.0,0.0,4,4
city000_p039,city000,1,208.51,1,0,13,0,0.0,0.0,4,4
city000_p040,city000,1,208.48,0,1,13,0,0.0,0.0,9,9
city000_p041,city000,1,274.29,1,1,13,0,0.0,0.0,23,23
city000_p042,city000,1,178.07,0,0,13,0,0.0,0.0,2,2
city000_p043,city000,1,253.67,1,0,13,0,0.0,0.0,4,4
city000_p044,city000,1,158.51,0,0,13,0,0.0,0.0,0,0
city000_p045,city000,1,169.41,0,1,13,1,190.792,31.55,6,6
city000_p046,city000,1,200.81,1,0,13,0,0.0,0.0,8,8
city000_p047,city000,1,275.61,0,1,13,0,0.0,0.0,6,6
city000_p048,city000,1,180.01,1,1,13,0,0.0,0.0,24,20
city000_p049,city000,1,163.66,0,1,13,3,607.333,110.109,9,9
city000_p050,city000,1,156.0,1,1,13,1,206.226,49.189,23,21
city000_p051,city000,1,221.05,1,1,13,0,0.0,0.0,19,19
city000_p052,city000,1,180.58,1,1,13,0,0.0,0.0,15,15
city000_p053,city000,1,121.9,0,1,13,3,472.481,52.564,6,3
city000_p054,city000,1,178.44,0,0,13,0,0.0,0.0,0,0
city000_p055,city000,1,207.54,0,0,13,0,0.0,0.0,2,2
city000_p056,city000,1,213.42,1,0,13,0,0.0,0.0,7,7
city000_p057,city000,1,144.89,1,1,13,0,0.0,0.0,16,16
city000_p058,city000,1,279.41,0,1,13,0,0.0,0.0,7,7
city000_p059,city000,1,180.03,1,1,13,0,0.0,0.0,19,19
city000_p060,city000,1,117.35,0,0,13,1,221.843,54.071,2,2
city000_p061,city000,1,141.08,1,0,13,0,0.0,0.0,8,7
city000_p062,city000,1,192.62,1,0,13,0,0.0,0.0,7,7
city000_p063,city000,1,247.08,0,0,13,0,0.0,0.0,3,3
city000_p064,city000,1,169.81,1,1,13,0,0.0,0.0,13,13
city000_p065,city000,1,180.54,1,1,13,0,0.0,0.0,19,19
city000_p066,city000,1,206.99,0,0,13,0,0.0,0.0,1,1
city000_p067,city000,1,270.51,1,1,13,1,381.327,72.532,24,24
city000_p068,city000,1,153.09,0,0,13,0,0.0,0.0,0,0
city000_p069,city000,1,159.02,1,0,13,0,0.0,0.0,6,6
city001_p000,city001,0,176.38,1,1,13,0,0.0,0.0,0,0
city001_p001,city001,0,171.66,1,1,13,0,0.0,0.0,0,0
city001_p002,city001,0,176.25,1,0,13,0,0.0,0.0,0,0
city001_p003,city001,0,206.86,1,0,13,0,0.0,0.0,0,0
city001_p004,city001,0,180.66,0,0,13,0,0.0,0.0,0,0
city001_p005,city001,0,324.1,1,1,13,0,0.0,0.0,0,0
city001_p006,city001,0,215.39,1,1,13,0,0.0,0.0,0,0
city001_p007,city001,0,186.26,0,1,13,0,0.0,0.0,0,0
city001_p008,city001,0,203.0,0,1,13,0,0.0,0.0,0,0
city001_p009,city001,0,239.54,1,1,13,0,0.0,0.0,0,0
city001_p010,city001,0,113.18,1,1,13,0,0.0,0.0,0,0
city001_p011,city001,0,189.39,0,1,13,0,0.0,0.0,0,0
city001_p012,city001,0,248.4,1,1,13,0,0.0,0.0,0,0
city001_p013,city001,0,157.12,0,0,13,0,0.0,0.0,0,0
city001_p014,city001,0,132.36,1,1,13,2,402.067,29.941,0,0
city001_p015,city001,0,132.94,1,1,13,0,0.0,0.0,0,0
city001_p016,city001,0,148.02,1,0,13,0,0.0,0.0,0,0
city001_p017,city001,0,181.36,0,1,13,0,0.0,0.0,0,0
city001_p018,city001,0,264.49,1,1,13,1,409.911,94.945,0,0
city001_p019,city001,0,284.61,1,1,13,0,0.0,0.0,0,0
city001_p020,city001,0,137.95,0,1,13,1,321.201,61.889,0,0
city001_p021,city001,0,229.25,1,0,13,0,0.0,0.0,0,0
city001_p022,city001,0,219.22,0,0,13,0,0.0,0.0,0,0
city001_p023,city001,0,193.14,1,1,13,0,0.0,0.0,0,0
